0.09247800000000000,0.14400000000000000,-0.0097389,231.24,42.41,181.19,-0.1384,-0.8582800000000000,0.10168000000000000,32.813,18.536000000000000,11.803000000000000,-0.91805,0.28817,-0.032475,-6.6077,-15.092,38.214,-0.90671,-0.43698000000000000,-0.5261600000000000,-91.39400000000000,33.158,4.2875
0.05731,0.16003,-0.0097389,238.56,51.56400000000000,174.59,-0.1541,-0.86636,0.069517,46.727,21.466000000000000,11.071,-0.9138300000000000,0.28053,-0.048049,-5.1431,-18.021,37.482,-0.9427200000000000,-0.32132,-0.49881000000000000,-82.60600000000000,36.087000000000000,-1.5711
0.022143,0.18408,-0.038329,243.69,59.62,166.17,-0.1541,-0.8986700000000000,0.053434,57.346000000000000,19.635,10.705,-0.89276,0.28435,-0.06751600000000000,-3.6784,-20.584,37.116,-0.92271,-0.21722000000000000,-0.46756000000000000,-75.283,37.552,-5.9651
-0.0013024,0.20412,-0.030160000000000000,246.62,65.112,156.29,-0.16981,-0.90675,0.049414,65.768,14.142000000000000,9.9725,-0.86325,0.30728,-0.07141,-0.74908,-23.514,35.285,-0.8907,-0.13626,-0.45193,-69.42400000000000,37.552,-8.8945
-0.032562,0.20813,-0.026076,250.64,70.605,145.3,-0.16981,-0.90675,0.081579,69.063,9.016,9.9725,-0.80003,0.32256,-0.055836000000000000,-0.016749,-24.246,33.088,-0.8987,-0.10927,-0.48709000000000000,-63.566,39.017000000000000,-10.359000000000000
-0.06773,0.20813,-0.034244,253.57,75.73100000000000,134.32,-0.14625,-0.8986700000000000,0.13385,69.796,7.1851,9.9725,-0.77896,0.33785,-0.063623,-1.4814,-23.147,32.722,-0.90671,-0.089996,-0.5300700000000000,-57.707,37.552,-11.824000000000000
-0.091175,0.20412,0.010682000000000000,253.21,80.491,121.87,-0.1384,-0.89059,0.15797,67.233,7.9175,8.1417,-0.7368100000000000,0.34931,-0.009114200000000000,-0.016749,-19.852,31.989,-0.9027,-0.11698,-0.5535100000000000,-53.313,36.087000000000000,-14.753
-0.13416,0.20813,0.063777,252.48,84.51900000000000,110.15,-0.11484000000000000,-0.9188700000000000,0.23838,62.839,12.678000000000000,6.6770000000000000,-0.7115200000000000,0.3837,0.0064596,2.5464,-14.726000000000000,30.891,-0.90671,-0.14783,-0.5535100000000000,-48.919,33.158,-14.753
-0.16542,0.20412,0.1087,255.4,87.449,98.79800000000000,-0.11484000000000000,-0.93906,0.25446000000000000,54.051,21.099,7.4093,-0.68201,0.41809000000000000,0.02982,5.4757,-7.4023,29.792000000000000,-0.87869,-0.14012,-0.58086,-44.525,30.229,-16.218
-0.21231,0.19611000000000000,0.12504,263.09,88.913,88.179,-0.12269000000000000,-0.9188700000000000,0.29065,43.066,25.127,7.0432,-0.70309,0.46394000000000000,0.033714,5.4757,-0.078928,29.792000000000000,-0.87869,-0.12855,-0.61603,-40.131,27.299,-17.682000000000000
